"Sample","Mutation_count_in_fitting","Tail","Tail_power","Tail_pareto_shape","Tail_pareto_scale","Tail_mutcount_observed","Cluster_count","Cluster_mutcount_observed_1","Cluster_frequency_1","Cluster_beta_a_1","Cluster_beta_b_1","Cluster_mutcount_observed_2","Cluster_frequency_2","Cluster_beta_a_2","Cluster_beta_b_2","Cluster_mutcount_observed_3","Cluster_frequency_3","Cluster_beta_a_3","Cluster_beta_b_3"
"982b58c4-02b3-4e7d-8af0-4b133d0c7e50",3259,FALSE,NA,NA,NA,0,1,3259,0.141055978466948,8.66142367162727,52.7427349167787,NA,NA,NA,NA,NA,NA,NA,NA
"983c14b8-f35b-497b-9fd4-5e5f5f0a7aa7",5864,FALSE,NA,NA,NA,0,1,5864,0.235737624901582,8.57404806958773,27.7971000369875,NA,NA,NA,NA,NA,NA,NA,NA
"98d27916-c622-11e3-bf01-24c6515278c0",20937,TRUE,1.5453856787136,0.545385678713595,0.0236220462440945,1618,1,19319,0.454929569095065,10.083449572609,12.0814090288373,NA,NA,NA,NA,NA,NA,NA,NA
"98f54445-b151-4aeb-b8cf-91d743ba066e",3064,FALSE,NA,NA,NA,0,2,1872,0.298808383122439,10.191111362958,23.9147301682085,1192,0.104673510608865,7.20720700920289,61.6469564489634,NA,NA,NA,NA
"995a1ad2-faca-4a37-a59d-e62455985afb",15595,FALSE,NA,NA,NA,0,1,15595,0.20947122966164,6.77613269067676,25.5726185035674,NA,NA,NA,NA,NA,NA,NA,NA
"99bdc3da-c622-11e3-bf01-24c6515278c0",11606,FALSE,NA,NA,NA,0,1,11606,0.201153539584275,6.87964482446882,27.3213184729557,NA,NA,NA,NA,NA,NA,NA,NA
"99e7016a-c3c1-431c-8838-beb78a3cc017",3305,TRUE,1.83800804122093,0.83800804122093,0.0463917515773196,215,1,3090,0.439911165661571,11.24086862958,14.3117190449682,NA,NA,NA,NA,NA,NA,NA,NA
"9a015939-8810-4808-9dfa-fb60a1173bc7",5292,FALSE,NA,NA,NA,0,1,5292,0.174717623197154,7.23958382448397,34.1963268295588,NA,NA,NA,NA,NA,NA,NA,NA
"9aecfc8f-62ea-4acf-aa00-d1f0fe6c6556",1639,TRUE,2.03833523742705,1.03833523742705,0.0444444434444444,250,1,1389,0.458901259928972,21.966878733295,25.9015423224567,NA,NA,NA,NA,NA,NA,NA,NA
"9b3e7a03-cf8c-4da8-bc36-20129d7783ba",14218,TRUE,1.43918985391595,0.439189853915946,0.012499999,520,1,13698,0.368300055562572,10.9089240612168,18.7107403848111,NA,NA,NA,NA,NA,NA,NA,NA
"9b75735b-705d-4ebf-92a0-fbb190b95285",1396,FALSE,NA,NA,NA,0,1,1396,0.160700795822284,2.98920746083606,15.6118669491611,NA,NA,NA,NA,NA,NA,NA,NA
"9ba2c970-c622-11e3-bf01-24c6515278c0",13024,TRUE,1.48716082034083,0.487160820340829,0.0181818171818182,1432,1,11592,0.451709025592069,13.9441500485556,16.9256118081586,NA,NA,NA,NA,NA,NA,NA,NA
"9ba6be6d-2032-444b-ab3c-dbee8023759d",13807,FALSE,NA,NA,NA,0,1,13807,0.0940228964249548,7.72046153178517,74.3921070588594,NA,NA,NA,NA,NA,NA,NA,NA
"9be1246b-3dc1-4928-8b89-2d5ed0c866e8",2388,TRUE,1.54551406544822,0.545514065448223,0.0238095228095238,103,1,2285,0.454130690268321,11.5317706973317,13.8612955376726,NA,NA,NA,NA,NA,NA,NA,NA
"9c00828e-e9ae-4b9c-959e-34837ee2b230",9655,FALSE,NA,NA,NA,0,2,9285,0.214060949517702,10.9153539076651,40.076449745726,370,0.0858692927322677,17.5032486870347,186.332699299729,NA,NA,NA,NA
"9c27fedd-b1b3-4af0-9e9b-20271854db08",12608,FALSE,NA,NA,NA,0,1,12608,0.158022561065711,5.20939390621458,27.7567463150438,NA,NA,NA,NA,NA,NA,NA,NA
"9c730cfb-3fd6-428a-a0a4-c061ca5db06c",1527,TRUE,2.06189617966877,1.06189617966877,0.0606060596060606,204,1,1323,0.433366185012296,9.85827631063209,12.889867526092,NA,NA,NA,NA,NA,NA,NA,NA
"9c949c63-aa63-4a84-ac5a-b5260775cee6",123,FALSE,NA,NA,NA,0,1,123,0.214167302838642,4.48513286805355,16.4570595609782,NA,NA,NA,NA,NA,NA,NA,NA
"9cb80280-c622-11e3-bf01-24c6515278c0",10996,TRUE,1.57680556728721,0.576805567287206,0.0217391294347826,357,1,10639,0.359014011253679,10.2138873041672,18.2359419058412,NA,NA,NA,NA,NA,NA,NA,NA
"9cdb1905-8b0f-48bd-ba37-11e7ac9646a0",2791,FALSE,NA,NA,NA,0,2,1454,0.135247757057483,10.7366328110986,68.6482904193496,1337,0.350027441000623,8.06130934075608,14.9691974038329,NA,NA,NA,NA
"9cfa4e8f-ea4d-433b-8c2c-54f66ecb7e43",1956,FALSE,NA,NA,NA,0,2,1012,0.405385343693737,16.6464001536072,24.4167522581961,944,0.0920936504712989,5.41736717885339,53.4071788254525,NA,NA,NA,NA
"9de495d1-55b2-4535-9b0a-a999df35977c",15752,TRUE,1.57970052327274,0.579700523272744,0.0128205118205128,152,1,15600,0.249025492120573,6.73506675137951,20.3106252138372,NA,NA,NA,NA,NA,NA,NA,NA
"9df57388-7de1-4c90-910e-ef63a246dff1",3905,TRUE,1.53089843154239,0.53089843154239,0.0126582268481013,205,1,3700,0.249677037384813,15.3561913671913,46.1480283561615,NA,NA,NA,NA,NA,NA,NA,NA
"9e842227-2bc6-4185-bedb-abeb03836b51",6632,FALSE,NA,NA,NA,0,1,6632,0.272173358548782,4.7595870177313,12.7277491532637,NA,NA,NA,NA,NA,NA,NA,NA
"9e99b8d9-6f0d-4fe0-9c1e-d286c0714909",2139,FALSE,NA,NA,NA,0,2,1115,0.159545465545593,6.42835883468319,33.8633461830703,1024,0.488038771614465,12.5190298626084,13.1326818265974,NA,NA,NA,NA
"9ed8f0b9-d615-44c4-9ec9-e07ecd744922",3334,FALSE,NA,NA,NA,0,2,2716,0.22657190748782,11.5717579340921,39.5014667317425,618,0.070869047811004,12.7550913473605,167.226039221463,NA,NA,NA,NA
"9f298806-77b6-4c76-bd38-3343e1a3c6f0",3637,FALSE,NA,NA,NA,0,1,3637,0.354625228601719,3.60567218711822,6.56188470480207,NA,NA,NA,NA,NA,NA,NA,NA
"9fb6b7be-0084-48f7-a256-6d170e72e97f",2181,FALSE,NA,NA,NA,0,1,2181,0.119989661926862,6.25904135325498,45.9041304795825,NA,NA,NA,NA,NA,NA,NA,NA
"9fba5db6-c622-11e3-bf01-24c6515278c0",10071,TRUE,1.66872219325567,0.668722193255668,0.024999999,212,1,9859,0.318883172694131,10.3050750790898,22.0110706492215,NA,NA,NA,NA,NA,NA,NA,NA
"9ffe694e-b488-489e-bdbe-0800e505eec4",4460,TRUE,1.5280537394643,0.528053739464303,0.0208333323333333,296,1,4164,0.483482352247909,13.14210665018,14.0400781577596,NA,NA,NA,NA,NA,NA,NA,NA
"a08ec059-7592-4698-bb45-25a9c3680c23",7802,TRUE,1.82406263242665,0.82406263242665,0.0113636353636364,82,2,4960,0.0735960349515845,7.04876546759467,88.7276642304418,2760,0.301852716962509,10.1443715649565,23.4626526388921,NA,NA,NA,NA
"a0eb2611-1ca6-44b7-897e-ce18399eb7bc",8038,TRUE,1.52292501566366,0.522925015663658,0.0153846143846154,303,1,7735,0.291803714999729,10.8308222564497,26.2859850345738,NA,NA,NA,NA,NA,NA,NA,NA
"a13ee768-1423-4fcc-b663-caaf6694acb3",187,TRUE,2.21336326501562,1.21336326501562,0.0512820502820513,50,1,137,0.320789134947462,6.70284123266155,14.1920099403974,NA,NA,NA,NA,NA,NA,NA,NA
"a1724132-f95c-4622-8987-fe3183b9dce3",1930,FALSE,NA,NA,NA,0,2,169,0.168420821654263,3.29681500740108,16.2780509445584,1761,0.490208034564949,14.3575771292886,14.9311658470086,NA,NA,NA,NA
"a1af7c42-47af-435c-bb51-b932a3cd7b91",4858,FALSE,NA,NA,NA,0,1,4858,0.161780681888709,3.5198130803873,18.2368827085984,NA,NA,NA,NA,NA,NA,NA,NA
"a2034620-e4b5-4d4f-ac05-7fc1c098eb40",8336,FALSE,NA,NA,NA,0,2,412,0.102154474260112,3.72748914536251,32.7612615663425,7924,0.323403576789062,15.582104542143,32.5995040128741,NA,NA,NA,NA
"a2a4021e-1273-4c18-907c-d20454ab898c",79,FALSE,NA,NA,NA,0,1,79,0.291018512869509,1.47750528102694,3.59950946438703,NA,NA,NA,NA,NA,NA,NA,NA
"a2a67c8a-c622-11e3-bf01-24c6515278c0",10233,FALSE,NA,NA,NA,0,1,10233,0.223810585314319,7.7038352497149,26.7173930353354,NA,NA,NA,NA,NA,NA,NA,NA
"a319188c-6b80-4228-8f2b-8f423c0fcf97",502,FALSE,NA,NA,NA,0,1,502,0.119397572989037,6.64960727744172,49.0433780234596,NA,NA,NA,NA,NA,NA,NA,NA
"a31b6123-c1b7-4cd0-86d8-b2e640cce9da",1997,TRUE,1.84072710203801,0.840727102038007,0.0512820502820513,122,1,1875,0.468712513977638,13.5182647388175,15.3230064790072,NA,NA,NA,NA,NA,NA,NA,NA
"a3210fd0-344c-468e-8ff2-2d0869a2fb75",4965,FALSE,NA,NA,NA,0,2,3137,0.390311840523986,37.3500173177885,58.3427427779514,1828,0.221975015946122,2.42312229835546,8.49307152655503,NA,NA,NA,NA
"a335b03d-41ac-4d41-a2a9-3134b5b0a0a7",4701,TRUE,1.60125542549494,0.601255425494943,0.0181818171818182,224,1,4477,0.28143752873022,10.8222011710876,27.6310968660108,NA,NA,NA,NA,NA,NA,NA,NA
"a3edc9cc-f54a-4459-a5d0-097879c811e5",3459,FALSE,NA,NA,NA,0,2,3100,0.226927694002011,18.0367395655767,61.4455803200555,359,0.0735231349572719,6.3662715118194,80.2224126556766,NA,NA,NA,NA
"a46f1e20-9e97-4dcc-a5ed-532aad9f3236",65,FALSE,NA,NA,NA,0,2,17,0.194739502153284,1.71128072150032,7.07625700237315,48,0.0821590436815045,26.4345630023003,295.314106624087,NA,NA,NA,NA
"a47c2012-c13d-48ac-88b6-e09bfd50122b",9200,FALSE,NA,NA,NA,0,1,9200,0.252512975472002,5.1153029390353,15.1422815651815,NA,NA,NA,NA,NA,NA,NA,NA
"a4ca18dc-c622-11e3-bf01-24c6515278c0",13796,TRUE,1.56450697202663,0.56450697202663,0.024390242902439,649,1,13147,0.430163078841606,12.6819964446272,16.7998374653838,NA,NA,NA,NA,NA,NA,NA,NA
"a6045753-60bb-4e65-bc89-1ef0b47aab35",2108,FALSE,NA,NA,NA,0,2,400,0.0842761524052989,11.6048260527145,126.095172363265,1708,0.22067856355914,10.3071143326326,36.3993449010952,NA,NA,NA,NA
"a612b654-c622-11e3-bf01-24c6515278c0",7186,FALSE,NA,NA,NA,0,1,7186,0.139066453092364,7.84686709514751,48.57843836609,NA,NA,NA,NA,NA,NA,NA,NA
"a65bcd07-c47d-4bda-a2bf-21f68cef2f3b",461,FALSE,NA,NA,NA,0,2,136,0.136442177198597,4.40551658055202,27.8830079138909,325,0.441749601393019,24.45959299924,30.9102204020824,NA,NA,NA,NA
"a68389d4-431f-4582-b4df-e8ad200aa3be",1581,TRUE,1.42425466620745,0.424254666207446,0.0120967731935484,35,1,1546,0.469147559085295,12.0214205907584,13.6025443174184,NA,NA,NA,NA,NA,NA,NA,NA
"a6d8467e-88e3-4ea5-8583-61c5ab9747ae",2509,FALSE,NA,NA,NA,0,2,790,0.0788318793360418,9.07176949851296,106.005653175151,1719,0.237884442135097,12.9090613274672,41.3570403629327,NA,NA,NA,NA
"a6e24c2a-26b9-409c-bbcd-a8fcdd1e437c",6680,TRUE,1.64436906307462,0.644369063074624,0.024390242902439,135,1,6545,0.356187244499432,10.6732101515436,19.2919565307816,NA,NA,NA,NA,NA,NA,NA,NA
"a742a46d-2594-4efe-a701-4a2737ffae81",125,FALSE,NA,NA,NA,0,1,125,0.219685553415463,4.04173298318178,14.3560766148766,NA,NA,NA,NA,NA,NA,NA,NA
"a7a56d67-1bd7-4d69-9237-34c2d261261b",5604,FALSE,NA,NA,NA,0,1,5604,0.0954320904916595,7.73063547731029,73.276030493042,NA,NA,NA,NA,NA,NA,NA,NA
"a7e1deb7-2e3d-4e36-90c7-9cae34cdcfb3",2243,FALSE,NA,NA,NA,0,2,1683,0.461765438993274,17.6729017956032,20.5995636234916,560,0.137436906123719,5.05760914338171,31.7418887937219,NA,NA,NA,NA
"a7fb0931-28df-46f4-bc0f-2011fc91f0e1",356,FALSE,NA,NA,NA,0,1,356,0.239890946869442,4.43007659530204,14.0369670889811,NA,NA,NA,NA,NA,NA,NA,NA
"a83e247a-8f65-4be4-9c6e-a72c4abffae8",1720,TRUE,1.74985022928443,0.749850229284435,0.0434782598695652,115,1,1605,0.482525701405103,11.9645088036473,12.8310798433552,NA,NA,NA,NA,NA,NA,NA,NA
"a89a2341-263d-4e7f-87fa-18d9692d6b2b",8479,FALSE,NA,NA,NA,0,2,2057,0.0870844581382466,11.7849767507919,123.543151858371,6422,0.308554972666223,15.0876021486176,33.8100124911519,NA,NA,NA,NA
"a92023de-5c97-4bf2-aa3c-0e768d7c5ece",88312,FALSE,NA,NA,NA,0,2,81059,0.231758916951335,10.5484547004425,34.9663191827021,7253,0.0883401092808268,11.8914892039118,122.718817492785,NA,NA,NA,NA
"a94d63fa-c622-11e3-bf01-24c6515278c0",10502,FALSE,NA,NA,NA,0,1,10502,0.256636858031964,6.45715894799665,18.7035252869717,NA,NA,NA,NA,NA,NA,NA,NA
"a971ac23-0664-405d-9f5c-9ca892af003e",793,FALSE,NA,NA,NA,0,1,793,0.135465882258945,6.613986729934,42.2100169206033,NA,NA,NA,NA,NA,NA,NA,NA
"a9a240f3-d237-4bb8-b968-e4a3cc7c2633",2762,TRUE,1.463237471584,0.463237471583995,0.0177777767777778,261,1,2501,0.470753019678358,12.221761264716,13.7403903388287,NA,NA,NA,NA,NA,NA,NA,NA
"a9d055c6-6c53-4e85-8270-34883a1342a9",2787,FALSE,NA,NA,NA,0,2,1705,0.467288630392455,12.3569106716838,14.0869398052811,1082,0.14511428982092,9.28834484266556,54.7187550379041,NA,NA,NA,NA
"a9ec7d9e-b179-4782-a589-43c7d1642be9",1147,FALSE,NA,NA,NA,0,1,1147,0.190420872865645,5.43448858715388,23.1048648217987,NA,NA,NA,NA,NA,NA,NA,NA
"aa018d90-5250-4313-9f7c-a3f196765e07",1045,FALSE,NA,NA,NA,0,1,1045,0.343712251059194,2.78522311941854,5.31813400804932,NA,NA,NA,NA,NA,NA,NA,NA
"aa20b9ab-dba9-4002-ad45-cafa2f85cef7",2345,TRUE,1.66584526623085,0.665845266230848,0.0384615374615385,89,1,2256,0.473310749163084,11.3015495198702,12.5761028255578,NA,NA,NA,NA,NA,NA,NA,NA
"aa2654f4-94f9-487a-b415-85df69261161",182,FALSE,NA,NA,NA,0,1,182,0.185764565832934,5.00125980680892,21.9213116986027,NA,NA,NA,NA,NA,NA,NA,NA
"aa4a868a-df23-4eef-a618-e945aa2ce98a",13606,TRUE,1.43235770885386,0.432357708853859,0.00819672031147541,407,1,13199,0.248074408479332,16.2193054899572,49.1615033946823,NA,NA,NA,NA,NA,NA,NA,NA
"aa5907cb-3be3-4e23-982d-719417baeb37",695,FALSE,NA,NA,NA,0,2,442,0.300099060888029,7.40649735918556,17.2736777045712,253,0.110890643361222,12.3710565036251,99.1898121922747,NA,NA,NA,NA
"aabddb20-c622-11e3-bf01-24c6515278c0",3454,FALSE,NA,NA,NA,0,1,3454,0.324342737233905,3.47140780857328,7.23149196398989,NA,NA,NA,NA,NA,NA,NA,NA
"ab8a55ed-ff47-4cad-ad91-52b9dc25aca7",4728,FALSE,NA,NA,NA,0,2,1264,0.266246974598937,14.3264117790401,39.4823190079323,3464,0.084518616079274,5.95558395727378,64.5091755660927,NA,NA,NA,NA
"abbbe65c-c622-11e3-bf01-24c6515278c0",10720,FALSE,NA,NA,NA,0,1,10720,0.26160659136476,6.25442450097869,17.6533236499771,NA,NA,NA,NA,NA,NA,NA,NA
"abedd46c-47b8-4242-adb6-12835400cb3f",23152,FALSE,NA,NA,NA,0,1,23152,0.353224652965337,9.66096165433602,17.68979535889,NA,NA,NA,NA,NA,NA,NA,NA
"ac02c38e-5fca-4995-b0cc-39b6189976a3",9091,FALSE,NA,NA,NA,0,1,9091,0.255242207208682,1.61495038646119,4.71217867311803,NA,NA,NA,NA,NA,NA,NA,NA
"ac1bd179-8285-468c-ab9f-7f91151ca0f2",2047,FALSE,NA,NA,NA,0,2,191,0.49734739656184,39.2389943296504,39.6575568555158,1856,0.23011004284242,6.74579319974141,22.5697165294926,NA,NA,NA,NA
"ac23a8d2-ac42-4031-9dd4-9b56baeb246e",2125,TRUE,2.01364034292069,1.01364034292069,0.0697674408604651,189,1,1936,0.469753187626891,14.3837136564777,16.2360118405256,NA,NA,NA,NA,NA,NA,NA,NA
"ac2c8928-33a2-4aa0-8bc1-cdfa1ca0b56a",6019,FALSE,NA,NA,NA,0,1,6019,0.133912463337861,8.32913260495349,53.8692050056326,NA,NA,NA,NA,NA,NA,NA,NA
"aca4d810-9540-4ce3-8ceb-72d396c9b704",380,TRUE,2.36827617121667,1.36827617121667,0.0666666656666667,74,1,306,0.399864001307509,4.9827342494919,7.47833809810362,NA,NA,NA,NA,NA,NA,NA,NA
"acb5e263-111b-43d8-9bd1-adb9a54e0fc0",2048,FALSE,NA,NA,NA,0,2,810,0.0843307145293134,7.45552950824012,80.9527040737079,1238,0.410432031844191,8.14378271501212,11.6981937467658,NA,NA,NA,NA
"acb9750e-7e17-4cef-bee1-5d710f9bf3a7",2896,FALSE,NA,NA,NA,0,1,2896,0.206013921289084,3.85263895386766,14.8482281028859,NA,NA,NA,NA,NA,NA,NA,NA
"ad007b59-46f6-48b9-958a-2b9d28cca3b7",5502,FALSE,NA,NA,NA,0,1,5502,0.143676650254231,6.62788105467583,39.5026561129712,NA,NA,NA,NA,NA,NA,NA,NA
"ad0700e2-048a-4856-a77a-bc0b6f25f0e2",2124,TRUE,2.10984977276352,1.10984977276352,0.0714285704285714,28,2,448,0.164601184255643,8.67754988630399,44.0410859214847,1648,0.435608235445398,14.3227490099098,18.5571367325284,NA,NA,NA,NA
"ad92f17f-11e6-49bd-9835-6b2f47053485",3241,TRUE,1.74119671571732,0.741196715717323,0.0454545444545455,127,1,3114,0.450935313751233,11.4517986594993,13.9438585673306,NA,NA,NA,NA,NA,NA,NA,NA
"adfbba82-c622-11e3-bf01-24c6515278c0",9394,FALSE,NA,NA,NA,0,1,9394,0.30297365038568,8.61228028264991,19.8135589666928,NA,NA,NA,NA,NA,NA,NA,NA
"ae464652-2f8c-4d94-8b08-cd8f1d29256e",920,FALSE,NA,NA,NA,0,2,311,0.13181154330481,5.98886555405872,39.4461957759621,609,0.457402861177032,13.4626157632362,15.9701160928631,NA,NA,NA,NA
"aeeb01b4-790e-4929-bd59-6aad837603b1",1040,TRUE,1.76282951964841,0.762829519648413,0.0434782598695652,55,1,985,0.460468706194076,7.42042027995387,8.69450822688443,NA,NA,NA,NA,NA,NA,NA,NA
"af2cbdb6-c622-11e3-bf01-24c6515278c0",7788,FALSE,NA,NA,NA,0,1,7788,0.189760124862756,5.20188747224992,22.2110765317113,NA,NA,NA,NA,NA,NA,NA,NA
"afd1f2e0-343c-416d-8e8f-2177f312c2f0",172,FALSE,NA,NA,NA,0,1,172,0.207190630034349,5.53172813948462,21.1670088572972,NA,NA,NA,NA,NA,NA,NA,NA
"aff5793b-3197-4d1d-bf0a-9b0ded5f2937",1603,FALSE,NA,NA,NA,0,1,1603,0.349912766013155,3.16743473942481,5.88463493929543,NA,NA,NA,NA,NA,NA,NA,NA
"b04624d2-d8f8-4b51-be1b-72c73d8055f9",2476,FALSE,NA,NA,NA,0,1,2476,0.106271185838001,6.79961356714848,57.1839913350662,NA,NA,NA,NA,NA,NA,NA,NA
"b0c61486-b061-4b6b-ac02-130a3ea0b080",232,FALSE,NA,NA,NA,0,1,232,0.11456291898306,11.0014036416837,85.0279550665244,NA,NA,NA,NA,NA,NA,NA,NA
"b0d1fde4-928f-4f4c-bff6-33b885582bb5",3883,TRUE,1.66194970686483,0.66194970686483,0.031249999,411,1,3472,0.443824923354697,10.2253023337189,12.8137425590958,NA,NA,NA,NA,NA,NA,NA,NA
"b0f3087b-6f9c-47e9-b487-6726af1cb90b",1445,FALSE,NA,NA,NA,0,1,1445,0.135856965876736,7.74475329504067,49.2619172504177,NA,NA,NA,NA,NA,NA,NA,NA
"b1d2457d-3267-46ba-9fdf-663985e60538",1148,FALSE,NA,NA,NA,0,1,1148,0.190312600586819,2.67972561496276,11.4009269887007,NA,NA,NA,NA,NA,NA,NA,NA
"b1f19de6-c622-11e3-bf01-24c6515278c0",6601,FALSE,NA,NA,NA,0,1,6601,0.2805623587799,6.32520247027986,16.2195269716406,NA,NA,NA,NA,NA,NA,NA,NA
"b1f2442f-a973-47b4-9891-f028f0d44adc",2041,FALSE,NA,NA,NA,0,1,2041,0.150905700491777,8.20234990595426,46.1517923114976,NA,NA,NA,NA,NA,NA,NA,NA
"b24feafa-f2e9-4498-8471-a9e42c80cc9f",1229,FALSE,NA,NA,NA,0,2,83,0.436658837221389,31.8277821041495,41.0615754242144,1146,0.140918015298884,4.36899507099659,26.6348127936689,NA,NA,NA,NA
"b27b569a-2c79-4453-8a2d-41fd0b4dd28d",2736,TRUE,1.66373662105005,0.663736621050054,0.0232558129534884,196,1,2540,0.357302058155387,6.723387102359,12.0937088222188,NA,NA,NA,NA,NA,NA,NA,NA
"b28f7607-f162-425f-b44d-64e9633c8824",2421,FALSE,NA,NA,NA,0,1,2421,0.160814814503437,4.64619078514627,24.245368736237,NA,NA,NA,NA,NA,NA,NA,NA
"b2d9aaff-5a48-48f0-bf55-bfd4ddaeccaf",6269,FALSE,NA,NA,NA,0,1,6269,0.19517726242767,6.00558462174601,24.7643142232672,NA,NA,NA,NA,NA,NA,NA,NA
"b2ec0fd0-fbcf-4abc-ad80-4ae444e30b55",2615,TRUE,1.74220688469574,0.742206884695737,0.0138888878888889,74,1,2541,0.112155012154019,7.58536848654882,60.047529418469,NA,NA,NA,NA,NA,NA,NA,NA
"b30dfb8b-8288-4e5a-afc2-3d5bd7bfa26c",6240,FALSE,NA,NA,NA,0,1,6240,0.161900532143434,4.95846439747414,25.6681452364043,NA,NA,NA,NA,NA,NA,NA,NA
"b330c50b-c45f-413d-918f-33275d0d8f91",1921,TRUE,1.79780514378069,0.797805143780686,0.0416666656666667,146,1,1775,0.427062117860657,8.00560363023311,10.7401555823534,NA,NA,NA,NA,NA,NA,NA,NA
"b33b7c8f-0b0d-4009-88a7-48e9d9cae6cb",3692,FALSE,NA,NA,NA,0,2,2418,0.266927528617858,13.9590473273391,38.3362232265023,1274,0.100091645091888,4.53524978682413,40.7757227989556,NA,NA,NA,NA
"b37d6283-6f95-4975-a794-f3d5c4bbc7b3",2715,TRUE,1.8056792215518,0.805679221551802,0.032258063516129,244,1,2471,0.282610603149895,18.0766668416366,45.8864917948737,NA,NA,NA,NA,NA,NA,NA,NA
"b3f1d232-4392-4258-9256-d38ff4b59f94",4297,FALSE,NA,NA,NA,0,2,1129,0.0951385896557761,8.60551785212348,81.8469250867447,3168,0.323103556882601,12.3598171095964,25.8936061236468,NA,NA,NA,NA
"b41c63e8-bb85-4f83-9bc6-e611fd9ef075",4978,FALSE,NA,NA,NA,0,2,2980,0.084387689605923,8.33763952423613,90.4639696105983,1998,0.349611547575962,13.3873139556447,24.9046533677057,NA,NA,NA,NA
"b4860b5f-0a80-4fb2-81e1-4bafeb525b1c",799,FALSE,NA,NA,NA,0,2,146,0.112779945825575,4.05343061333242,31.8876277340571,653,0.412465790897263,21.1782486055999,30.1672182742824,NA,NA,NA,NA
"b499032c-6cb8-4646-a95b-10af2a21a289",1419,TRUE,1.6270640111391,0.627064011139105,0.0227272717272727,89,1,1330,0.351443548666581,18.7381078350322,34.5794389121676,NA,NA,NA,NA,NA,NA,NA,NA
"b49d5310-3cc5-4386-9444-cf0d61b52376",8415,FALSE,NA,NA,NA,0,1,8415,0.198689900686684,6.46273473597397,26.0640052424466,NA,NA,NA,NA,NA,NA,NA,NA
"b4aea804-fc6e-4d58-906f-f3a932ca9dc5",1432,FALSE,NA,NA,NA,0,1,1432,0.225140064742673,5.55312931863976,19.1120910853198,NA,NA,NA,NA,NA,NA,NA,NA
"b4e5626b-44fe-4cdb-a7d5-42028e0dbc4d",1136,FALSE,NA,NA,NA,0,2,925,0.452883261852273,23.8872674993237,28.8575996914526,211,0.116648080134399,4.81730753513824,36.4804791887227,NA,NA,NA,NA
"b55751c4-c622-11e3-bf01-24c6515278c0",6360,FALSE,NA,NA,NA,0,1,6360,0.221257291160952,6.74442001066408,23.7378297505783,NA,NA,NA,NA,NA,NA,NA,NA
"b5cabba2-30a4-458e-897c-00ec3fefa6d2",5389,FALSE,NA,NA,NA,0,1,5389,0.284153264026074,3.88122150050187,9.77768019751178,NA,NA,NA,NA,NA,NA,NA,NA
"b5cc4a6d-93a9-497c-a7bb-a5db82edc176",694,FALSE,NA,NA,NA,0,1,694,0.258472619882435,3.45943552596891,9.92471141981752,NA,NA,NA,NA,NA,NA,NA,NA
"b5dd0bc9-6c1c-4272-b920-744de37d0aee",1635,TRUE,1.55379635500914,0.553796355009135,0.0104166656666667,54,1,1581,0.17659213983468,12.1646251287307,56.720802841726,NA,NA,NA,NA,NA,NA,NA,NA
"b5f90cb8-7304-48fb-a1d3-ff459c7d79d1",22658,TRUE,1.40313938738241,0.403139387382412,0.00884955652212389,406,1,22252,0.348136434866722,9.42746607316095,17.6523369264018,NA,NA,NA,NA,NA,NA,NA,NA
"b61f7f76-f365-4071-a28d-bf354d5a670d",420,FALSE,NA,NA,NA,0,1,420,0.13612245290919,5.20743518989183,33.0480845910058,NA,NA,NA,NA,NA,NA,NA,NA
"b64173fc-abac-4695-902b-f0acf9444e9f",824,FALSE,NA,NA,NA,0,1,824,0.291790180655516,3.05932361722003,7.42534591602868,NA,NA,NA,NA,NA,NA,NA,NA
"b67208c4-c622-11e3-bf01-24c6515278c0",6265,FALSE,NA,NA,NA,0,1,6265,0.135408222630618,6.3716406971158,40.6834093827975,NA,NA,NA,NA,NA,NA,NA,NA
"b68f18e1-0117-420c-9405-e8d3a1e8caff",1126,TRUE,1.68459520897836,0.68459520897836,0.0350877182982456,98,1,1028,0.473392063599709,13.1847154912165,14.6668614679723,NA,NA,NA,NA,NA,NA,NA,NA
"b710b214-5666-4054-97ef-3b9ac2bd90ac",4300,TRUE,1.5096782145775,0.509678214577505,0.0128205118205128,489,1,3811,0.285784138029209,12.5695473625029,31.4131153884235,NA,NA,NA,NA,NA,NA,NA,NA
"b75b2663-dcc6-411c-bfcc-574aa33cf388",5277,FALSE,NA,NA,NA,0,1,5277,0.203159637399265,8.36304539823404,32.8018508640994,NA,NA,NA,NA,NA,NA,NA,NA
"b7fbd99c-dea0-4448-a430-7f94c611e702",2740,FALSE,NA,NA,NA,0,1,2740,0.21102989510067,6.01605053794346,22.4919982154029,NA,NA,NA,NA,NA,NA,NA,NA
"b8068cbb-4523-4ac9-ab17-edd4eb0e2975",1192,FALSE,NA,NA,NA,0,2,535,0.37788275389247,21.2660501023244,35.0107973676076,657,0.104187140536243,4.5091337894224,38.7700441034945,NA,NA,NA,NA
"b80ca528-2c5f-400c-8df3-9c47869a64c2",4619,TRUE,1.51335810936826,0.513358109368263,0.010989009989011,307,1,4312,0.2766144978591,11.0054274271609,28.7807280792897,NA,NA,NA,NA,NA,NA,NA,NA
